"","y1_statefips","y1_countyfips","n2","Year"
"1110","21","237",247,2004
"1111","21","239",1308,2004
"1112","22","001",2104,2004
"1113","22","003",999,2004
"1114","22","005",3657,2004
"1115","22","007",889,2004
"1116","22","009",1129,2004
"1117","22","011",1719,2004
"1118","22","013",787,2004
"1119","22","015",8273,2004
"1120","22","017",11084,2004
"1121","22","019",6355,2004
"1122","22","021",525,2004
"1123","22","023",483,2004
"1124","22","025",438,2004
"1125","22","027",628,2004
"1126","22","029",823,2004
"1127","22","031",1216,2004
"1128","22","033",17775,2004
"1129","22","035",331,2004
"1130","22","037",1047,2004
"1131","22","039",1013,2004
"1132","22","041",824,2004
"1133","22","043",894,2004
"1134","22","045",2689,2004
"1135","22","047",1383,2004
"1136","22","049",717,2004
"1137","22","051",23077,2004
"1138","22","053",1334,2004
"1139","22","055",9222,2004
"1140","22","057",3058,2004
"1141","22","059",549,2004
"1142","22","061",2140,2004
"1143","22","063",4491,2004
"1144","22","065",583,2004
"1145","22","067",1331,2004
"1146","22","069",1630,2004
"1147","22","071",22588,2004
"1148","22","073",6461,2004
"1149","22","075",2274,2004
"1150","22","077",830,2004
"1151","22","079",4516,2004
"1152","22","081",444,2004
"1153","22","083",961,2004
"1154","22","085",750,2004
"1155","22","087",2634,2004
"1156","22","089",2709,2004
"1157","22","091",742,2004
"1158","22","093",749,2004
"1159","22","095",2424,2004
"1160","22","097",2721,2004
"1161","22","099",2267,2004
"1162","22","101",2410,2004
"1163","22","103",9237,2004
"1164","22","105",3842,2004
"1165","22","107",270,2004
"1166","22","109",3593,2004
"1167","22","111",975,2004
"1168","22","113",1882,2004
"1169","22","115",8587,2004
"1170","22","117",1266,2004
"1171","22","119",1660,2004
"1172","22","121",1524,2004
"1173","22","123",491,2004
"1174","22","125",414,2004
"1175","22","127",532,2004
"1176","23","001",4402,2004
"1177","23","003",1816,2004
"1178","23","005",12936,2004
"1179","23","007",1219,2004
"1180","23","009",1952,2004
"1181","23","011",4345,2004
"1182","23","013",1504,2004
"1183","23","015",1535,2004
"1184","23","017",2076,2004
"1185","23","019",5370,2004
"1186","23","021",756,2004
"1187","23","023",2847,2004
"1188","23","025",2045,2004
"1189","23","027",1642,2004
"1190","23","029",1105,2004
"1191","23","031",8353,2004
"1192","24","001",1949,2004
"1193","24","003",32035,2004
"1194","24","005",41643,2004
"1195","24","009",4219,2004
"1196","24","011",1492,2004
"1197","24","013",7131,2004
"1198","24","015",4069,2004
"1199","24","017",8934,2004
"1200","24","019",1188,2004
"1201","24","021",13241,2004
"1202","24","023",980,2004
"1203","24","025",11515,2004
"1204","24","027",19672,2004
"1205","24","029",768,2004
"1206","24","031",54323,2004
"1207","24","033",53079,2004
"1208","24","035",2493,2004
"1209","24","037",5636,2004
"1210","24","039",1018,2004
"1211","24","041",1707,2004
"1212","24","043",5901,2004
"1213","24","045",3890,2004
"1214","24","047",3004,2004
"1215","24","510",31494,2004
"1216","25","001",9017,2004
"1217","25","003",3609,2004
"1218","25","005",18191,2004
"1219","25","007",642,2004
"1220","25","009",29313,2004
"1221","25","011",2916,2004
"1222","25","013",12291,2004
"1223","25","015",7397,2004
"1224","25","017",74745,2004
"1225","25","019",628,2004
"1226","25","021",36489,2004
"1227","25","023",19296,2004
"1228","25","025",52273,2004
"1229","25","027",25724,2004
"1230","26","001",452,2004
"1231","26","003",371,2004
"1232","26","005",5330,2004
"1233","26","007",1046,2004
"1234","26","009",1251,2004
"1235","26","011",727,2004
"1236","26","013",273,2004
"1237","26","015",2418,2004
"1238","26","017",3207,2004
"1239","26","019",936,2004
"1240","26","021",6071,2004
"1241","26","023",2045,2004
"1242","26","025",5354,2004
"1243","26","027",2454,2004
"1244","26","029",1255,2004
"1245","26","031",1117,2004
"1246","26","033",1286,2004
"1247","26","035",1473,2004
"1248","26","037",3660,2004
"1249","26","039",586,2004
"1250","26","041",1073,2004
"1251","26","043",938,2004
"1252","26","045",6486,2004
"1253","26","047",1487,2004
"1254","26","049",13575,2004
"1255","26","051",1138,2004
"1256","26","053",539,2004
"1257","26","055",3850,2004
"1258","26","057",1508,2004
"1259","26","059",1994,2004
"1260","26","061",1246,2004
"1261","26","063",1088,2004
"1262","26","065",16022,2004
"1263","26","067",2702,2004
"1264","26","069",1153,2004
"1265","26","071",373,2004
"1266","26","073",2948,2004
"1267","26","075",4935,2004
"1268","26","077",10665,2004
"1269","26","079",900,2004
"1270","26","081",22467,2004
"1271","26","083",109,2004
"1272","26","085",609,2004
"1273","26","087",3842,2004
"1274","26","089",1039,2004
"1275","26","091",3561,2004
"1276","26","093",7507,2004
"1277","26","095",247,2004
"1278","26","097",597,2004
"1279","26","099",28825,2004
"1280","26","101",1064,2004
"1281","26","103",2175,2004
"1282","26","105",1182,2004
"1283","26","107",2081,2004
"1284","26","109",960,2004
"1285","26","111",3744,2004
"1286","26","113",707,2004
"1287","26","115",5820,2004
"1288","26","117",2954,2004
"1289","26","119",462,2004
"1290","26","121",4626,2004
"1291","26","123",2316,2004
"1292","26","125",55393,2004
"1293","26","127",1284,2004
"1294","26","129",950,2004
"1295","26","131",318,2004
"1296","26","133",1263,2004
"1297","26","135",414,2004
"1298","26","137",1219,2004
"1299","26","139",10963,2004
"1300","26","141",479,2004
"1301","26","143",1170,2004
"1302","26","145",6442,2004
"1303","26","147",6088,2004
"1304","26","149",2354,2004
"1305","26","151",1784,2004
"1306","26","153",290,2004
"1307","26","155",3228,2004
"1308","26","157",2228,2004
"1309","26","159",3572,2004
"1310","26","161",18615,2004
"1311","26","163",63239,2004
"1312","26","165",1581,2004
"1313","27","001",565,2004
"1314","27","003",17305,2004
"1315","27","005",1335,2004
"1316","27","007",1673,2004
"1317","27","009",2758,2004
"1318","27","011",198,2004
"1319","27","013",3218,2004
"1320","27","015",958,2004
"1321","27","017",1260,2004
"1322","27","019",4473,2004
"1323","27","021",1422,2004
"1324","27","023",479,2004
"1325","27","025",2747,2004
"1326","27","027",2514,2004
"1327","27","029",389,2004
"1328","27","031",262,2004
"1329","27","033",562,2004
"1330","27","035",2535,2004
"1331","27","037",22562,2004
"1332","27","039",908,2004
"1333","27","041",1271,2004
"1334","27","043",694,2004
"1335","27","045",868,2004
"1336","27","047",1096,2004
"1337","27","049",2047,2004
"1338","27","051",311,2004
"1339","27","053",61636,2004
"1340","27","055",663,2004
"1341","27","057",900,2004
"1342","27","059",1939,2004
"1343","27","061",1326,2004
"1344","27","063",434,2004
"1345","27","065",752,2004
"1346","27","067",1688,2004
"1347","27","069",151,2004
"1348","27","071",442,2004
"1349","27","073",291,2004
"1350","27","075",390,2004
"1351","27","077",170,2004
"1352","27","079",1375,2004
"1353","27","081",228,2004
"1354","27","083",1221,2004
"1355","27","085",1755,2004
"1356","27","087",224,2004
"1357","27","089",390,2004
"1358","27","091",811,2004
"1359","27","093",1070,2004
"1360","27","095",1195,2004
"1361","27","097",1291,2004
"1362","27","099",1665,2004
"1363","27","101",310,2004
"1364","27","103",2253,2004
"1365","27","105",832,2004
"1366","27","107",331,2004
"1367","27","109",6039,2004
"1368","27","111",2163,2004
"1369","27","113",621,2004
"1370","27","115",1214,2004
"1371","27","117",461,2004
"1372","27","119",1340,2004
"1373","27","121",469,2004
"1374","27","123",34790,2004
"1375","27","125",238,2004
"1376","27","127",693,2004
"1377","27","129",740,2004
"1378","27","131",2757,2004
"1379","27","133",355,2004
"1380","27","135",548,2004
"1381","27","137",6292,2004
"1382","27","139",6598,2004
"1383","27","141",5054,2004
"1384","27","143",743,2004
"1385","27","145",6468,2004
"1386","27","147",1623,2004
"1387","27","149",444,2004
"1388","27","151",489,2004
"1389","27","153",1008,2004
"1390","27","155",165,2004
"1391","27","157",992,2004
"1392","27","159",708,2004
"1393","27","161",896,2004
"1394","27","163",12658,2004
"1395","27","165",529,2004
"1396","27","167",382,2004
"1397","27","169",1772,2004
"1398","27","171",5604,2004
"1399","27","173",502,2004
"1400","28","001",1327,2004
"1401","28","003",1263,2004
"1402","28","005",520,2004
"1403","28","007",678,2004
"1404","28","009",419,2004
"1405","28","011",1700,2004
"1406","28","013",565,2004
"1407","28","015",599,2004
"1408","28","017",863,2004
"1409","28","019",383,2004
"1410","28","021",422,2004
"1411","28","023",748,2004
"1412","28","025",946,2004
"1413","28","027",1168,2004
"1414","28","029",1164,2004
"1415","28","031",956,2004
"1416","28","033",7470,2004
"1417","28","035",4548,2004
"1418","28","037",339,2004
"1419","28","039",691,2004
"1420","28","041",397,2004
"1421","28","043",1031,2004
"1422","28","045",2308,2004
"1423","28","047",13003,2004
"1424","28","049",12098,2004
"1425","28","051",904,2004
"1426","28","053",491,2004
"1427","28","055",59,2004
"1428","28","057",1153,2004
"1429","28","059",7495,2004
"1430","28","061",877,2004
"1431","28","063",318,2004
"1432","28","065",566,2004
"1433","28","067",2158,2004
"1434","28","069",405,2004
"1435","28","071",2086,2004
"1436","28","073",3012,2004
"1437","28","075",3507,2004
"1438","28","077",623,2004
"1439","28","079",886,2004
"1440","28","081",3650,2004
"1441","28","083",1471,2004
"1442","28","085",1190,2004
"1443","28","087",3599,2004
"1444","28","089",5314,2004
"1445","28","091",906,2004
"1446","28","093",1819,2004
"1447","28","095",1470,2004
"1448","28","097",506,2004
"1449","28","099",1051,2004
"1450","28","101",843,2004
"1451","28","103",423,2004
"1452","28","105",2363,2004
"1453","28","107",1517,2004
"1454","28","109",1850,2004
"1455","28","111",597,2004
"1456","28","113",1626,2004
"1457","28","115",1233,2004
"1458","28","117",953,2004
"1459","28","119",439,2004
"1460","28","121",6969,2004
"1461","28","123",1158,2004
"1462","28","125",292,2004
"1463","28","127",1034,2004
"1464","28","129",563,2004
"1465","28","131",648,2004
"1466","28","133",1290,2004
"1467","28","135",661,2004
"1468","28","137",1475,2004
"1469","28","139",701,2004
"1470","28","141",628,2004
"1471","28","143",872,2004
"1472","28","145",983,2004
"1473","28","147",606,2004
"1474","28","149",2196,2004
"1475","28","151",2516,2004
"1476","28","153",647,2004
"1477","28","155",539,2004
"1478","28","157",331,2004
"1479","28","159",680,2004
"1480","28","161",589,2004
"1481","28","163",1052,2004
"1482","29","001",1252,2004
"1483","29","003",1153,2004
"1484","29","005",282,2004
"1485","29","007",1025,2004
"1486","29","009",1858,2004
"1487","29","011",661,2004
"1488","29","013",844,2004
"1489","29","015",823,2004
"1490","29","017",507,2004
"1491","29","019",7504,2004
"1492","29","021",3644,2004
"1493","29","023",1765,2004
"1494","29","025",549,2004
"1495","29","027",2157,2004
"1496","29","029",2262,2004
"1497","29","031",3170,2004
"1498","29","033",350,2004
"1499","29","035",350,2004
"1500","29","037",5149,2004
"1501","29","039",615,2004
"1502","29","041",321,2004
"1503","29","043",4413,2004
"1504","29","045",265,2004
"1505","29","047",12138,2004
"1506","29","049",1355,2004
"1507","29","051",3393,2004
"1508","29","053",727,2004
"1509","29","055",1102,2004
"1510","29","057",420,2004
"1511","29","059",865,2004
"1512","29","061",496,2004
"1513","29","063",579,2004
"1514","29","065",632,2004
"1515","29","067",605,2004
"1516","29","069",1377,2004
"1517","29","071",3723,2004
"1518","29","073",725,2004
"1519","29","075",295,2004
"1520","29","077",13046,2004
"1521","29","079",432,2004
"1522","29","081",341,2004
"1523","29","083",1217,2004
"1524","29","085",390,2004
"1525","29","087",259,2004
"1526","29","089",479,2004
"1527","29","091",1505,2004
"1528","29","093",576,2004
"1529","29","095",29764,2004
"1530","29","097",5159,2004
"1531","29","099",9242,2004
"1532","29","101",4187,2004
"1533","29","103",213,2004
"1534","29","105",1406,2004
"1535","29","107",1735,2004
"1536","29","109",1841,2004
"1537","29","111",418,2004
"1538","29","113",2199,2004
"1539","29","115",665,2004
"1540","29","117",662,2004
"1541","29","119",1270,2004
"1542","29","121",706,2004
"1543","29","123",482,2004
"1544","29","125",393,2004
"1545","29","127",1241,2004
"1546","29","129",211,2004
"1547","29","131",1310,2004
"1548","29","133",508,2004
"1549","29","135",658,2004
"1550","29","137",483,2004
"1551","29","139",608,2004
"1552","29","141",987,2004
"1553","29","143",994,2004
"1554","29","145",3053,2004
"1555","29","147",927,2004
"1556","29","149",501,2004
"1557","29","151",437,2004
"1558","29","153",443,2004
"1559","29","155",869,2004
"1560","29","157",629,2004
"1561","29","159",1939,2004
"1562","29","161",2390,2004
"1563","29","163",651,2004
"1564","29","165",7482,2004
"1565","29","167",1375,2004
"1566","29","169",5652,2004
"1567","29","171",195,2004
"1568","29","173",413,2004
"1569","29","175",1140,2004
"1570","29","177",1311,2004
"1571","29","179",303,2004
"1572","29","181",525,2004
"1573","29","183",14861,2004
"1574","29","185",423,2004
"1575","29","186",887,2004
"1576","29","187",2133,2004
"1577","29","189",51369,2004
"1578","29","195",956,2004
"1579","29","197",202,2004
"1580","29","199",157,2004
"1581","29","201",1865,2004
"1582","29","203",292,2004
"1583","29","205",264,2004
"1584","29","207",1235,2004
"1585","29","209",2102,2004
"1586","29","211",450,2004
"1587","29","213",2726,2004
"1588","29","215",1187,2004
"1589","29","217",905,2004
"1590","29","219",1548,2004
"1591","29","221",1011,2004
"1592","29","223",629,2004
"1593","29","225",1840,2004
"1594","29","227",116,2004
"1595","29","229",975,2004
"1596","29","510",25196,2004
"1597","30","001",514,2004
"1598","30","003",601,2004
"1599","30","005",315,2004
"1600","30","007",301,2004
"1601","30","009",559,2004
"1602","30","011",35,2004
"1603","30","013",5038,2004
"1604","30","015",229,2004
"1605","30","017",645,2004
"1606","30","019",69,2004
"1607","30","021",408,2004
"1608","30","023",384,2004
"1609","30","025",193,2004
"1610","30","027",583,2004
"1611","30","029",3279,2004
