"","Year","y1_statefips","y1_countyfips","n2","pop_estimate","outflow_per_Capita","percentage_change","data_issue_outflow"
"39847",2012,"45","071",1483,37531,0.0395140017585463,-6.5076281420188,0
"39848",2013,"45","071",1347,37461,0.0359573956915192,-9.00087540806431,0
"39849",2014,"45","071",1083,37660,0.0287573021773765,-20.0239571739642,0
"39850",2015,"45","071",1245,37772,0.0329609234353489,14.6175786311395,0
"39851",2016,"45","071",1571,37934,0.0414140349027258,25.6458575378119,0
"39852",2017,"45","071",1332,38381,0.0347046715822933,-16.2006994396744,0
"39853",2018,"45","071",1254,38443,0.0326197227063445,-6.00768939998449,0
"39854",2019,"45","071",1345,38440,0.0349895941727367,7.26514902571916,0
"39855",2020,"45","071",1311,37731,0.0347459648564841,-0.696290774479756,0
"39856",2004,"45","073",2376,69615,0.0341305753070459,NA,0
"39857",2005,"45","073",2336,70581,0.0330967257477225,-3.0291008868813,0
"39858",2006,"45","073",2476,71490,0.0346342145754651,4.64544087974754,0
"39859",2007,"45","073",2516,72407,0.0347480216001215,0.328597099866244,0
"39860",2008,"45","073",2377,73089,0.0325219937336672,-6.40620030708906,0
"39861",2009,"45","073",2239,73829,0.0303268363380244,-6.74976267943366,0
"39862",2010,"45","073",2596,74348,0.0349168773874213,15.1352452271518,0
"39863",2011,"45","073",2767,74252,0.0372649894952325,6.72486282710101,0
"39864",2012,"45","073",2857,74551,0.0383227589167147,2.83850723107706,0
"39865",2013,"45","073",2827,74937,0.0377250223521091,-1.55974303912895,0
"39866",2014,"45","073",2049,75219,0.0272404578630399,-27.7920696539575,0
"39867",2015,"45","073",2757,75863,0.0363418267139449,33.4112183307086,0
"39868",2016,"45","073",3457,76535,0.0451688769843862,24.2889559182623,0
"39869",2017,"45","073",2764,77388,0.0357161317000052,-20.9275632149293,0
"39870",2018,"45","073",2919,78307,0.037276360989439,4.36841621746402,0
"39871",2019,"45","073",3089,79546,0.0388328765745606,4.17561034340936,0
"39872",2020,"45","073",3081,78778,0.0391099037802432,0.713383169414911,0
"39873",2004,"45","075",3221,91691,0.0351288567034933,NA,0
"39874",2005,"45","075",3430,92197,0.0372029458659175,5.90423189667326,0
"39875",2006,"45","075",3343,91761,0.0364315994812611,-2.07334759843062,0
"39876",2007,"45","075",3411,92626,0.0368255133547816,1.0812423256989,0
"39877",2008,"45","075",3549,92886,0.0382081260900459,3.75449684012277,0
"39878",2009,"45","075",3308,92755,0.0356638456147917,-6.65900355662052,0
"39879",2010,"45","075",3370,92321,0.0365030708072919,2.35315395194573,0
"39880",2011,"45","075",3618,91697,0.0394560345485676,8.08963102546904,0
"39881",2012,"45","075",3734,91461,0.0408261444768809,3.47249779150203,0
"39882",2013,"45","075",3520,90673,0.038820817663472,-4.91186919339004,0
"39883",2014,"45","075",2705,90049,0.0300392008795211,-22.6208959844085,0
"39884",2015,"45","075",3361,89159,0.0376966991554414,25.4916843714729,0
"39885",2016,"45","075",3773,88419,0.042671823929246,13.1977729755323,0
"39886",2017,"45","075",3336,87671,0.0380513510739013,-10.8279244473025,0
"39887",2018,"45","075",3421,87013,0.0393159642811994,3.32343838420352,0
"39888",2019,"45","075",3568,86175,0.041404119524224,5.31121462032446,0
"39889",2020,"45","075",3277,83956,0.0390323502787174,-5.72834122005399,0
"39890",2004,"45","077",4892,113554,0.0430808249819469,NA,0
"39891",2005,"45","077",4922,114344,0.0430455467711467,-0.0818884290516413,0
"39892",2006,"45","077",5201,115570,0.0450030284675954,4.54746621492743,0
"39893",2007,"45","077",5185,116815,0.0443864229765013,-1.3701422150691,0
"39894",2008,"45","077",5275,118330,0.0445787205273388,0.433235070416238,0
"39895",2009,"45","077",4996,119183,0.041918730020221,-5.96695121719902,0
"39896",2010,"45","077",4914,119337,0.041177505719098,-1.76824131066336,0
"39897",2011,"45","077",5626,119698,0.0470016207455429,14.1439237873598,0
"39898",2012,"45","077",5748,119807,0.0479771632709274,2.07555082124901,0
"39899",2013,"45","077",5417,119249,0.0454259574503769,-5.31754202753462,0
"39900",2014,"45","077",4224,120543,0.0350414374953336,-22.8603215824065,0
"39901",2015,"45","077",5409,121500,0.0445185185185185,27.0453545875421,0
"39902",2016,"45","077",7224,123020,0.0587221589985368,31.9050160532857,0
"39903",2017,"45","077",5807,123518,0.0470133907608608,-19.9392672840381,0
"39904",2018,"45","077",5708,125225,0.0455819524855261,-3.04474587382113,0
"39905",2019,"45","077",6116,126884,0.0482015068881813,5.74691135375801,0
"39906",2020,"45","077",6207,131669,0.0471409367428932,-2.20028421050922,0
"39907",2004,"45","079",19339,345750,0.0559334779464931,NA,0
"39908",2005,"45","079",19798,349003,0.0567273060690023,1.41923612057261,0
"39909",2006,"45","079",19729,357096,0.0552484485964559,-2.60695875589008,0
"39910",2007,"45","079",20928,366111,0.0571629915517425,3.46533342369629,0
"39911",2008,"45","079",20841,373789,0.0557560548865804,-2.46127192956404,0
"39912",2009,"45","079",20215,380245,0.0531630922168602,-4.65054903004678,0
"39913",2010,"45","079",21077,385735,0.0546411396425007,2.78021342252125,0
"39914",2011,"45","079",23975,389233,0.0615954967847022,12.7273281408507,0
"39915",2012,"45","079",24473,393029,0.0622676698157133,1.09126976174996,0
"39916",2013,"45","079",23147,396757,0.0583404955678161,-6.30692341550614,0
"39917",2014,"45","079",17041,400335,0.0425668502629048,-27.037215147711,0
"39918",2015,"45","079",24387,406008,0.0600653189099722,41.1082063600946,0
"39919",2016,"45","079",32469,409014,0.0793835907817336,32.1621065572236,0
"39920",2017,"45","079",24745,411800,0.0600898494414764,-24.3044452263511,0
"39921",2018,"45","079",23611,414202,0.0570035876214987,-5.13607847026406,0
"39922",2019,"45","079",25843,415759,0.0621586063079813,9.04332323907701,0
"39923",2020,"45","079",25314,415645,0.0609029339941537,-2.02011014791111,0
"39924",2004,"45","081",703,18904,0.0371878967414304,NA,0
"39925",2005,"45","081",767,19131,0.0400919972818985,7.80926267667268,0
"39926",2006,"45","081",761,19310,0.0394096323148628,-1.70199793798701,0
"39927",2007,"45","081",837,19417,0.0431065561106247,9.38076195744587,0
"39928",2008,"45","081",827,19503,0.0424037327590627,-1.63043261855189,0
"39929",2009,"45","081",717,19677,0.0364384814758347,-14.0677503962268,0
"39930",2010,"45","081",853,19907,0.0428492490078867,17.5933992647401,0
"39931",2011,"45","081",1236,19803,0.0624147856385396,45.6613291566715,0
"39932",2012,"45","081",1679,19866,0.0845162589348636,35.4106371915132,0
"39933",2013,"45","081",1108,20062,0.0552287907486791,-34.6530579503717,0
"39934",2014,"45","081",820,20071,0.0408549648746948,-26.0259652241762,0
"39935",2015,"45","081",930,20159,0.0461332407361476,12.9195457091731,0
"39936",2016,"45","081",1031,20187,0.0510724723832169,10.7064484702441,0
"39937",2017,"45","081",868,20299,0.0427607271294152,-16.2744133306008,0
"39938",2018,"45","081",786,20397,0.0385350786880424,-9.88207807735347,0
"39939",2019,"45","081",843,20473,0.0411761832657647,6.85376718470762,0
"39940",2020,"45","081",759,18830,0.040308019118428,-2.10841335568479,0
"39941",2004,"45","083",8357,261828,0.0319179003009609,NA,0
"39942",2005,"45","083",8417,264481,0.0318245923147598,-0.292337482482448,0
"39943",2006,"45","083",8410,268898,0.0312757997456285,-1.72442922034502,0
"39944",2007,"45","083",9018,274215,0.0328866035774848,5.15032019950668,0
"39945",2008,"45","083",9245,279673,0.0330564623685518,0.516498429723271,0
"39946",2009,"45","083",9280,283335,0.032752748513244,-0.918773013039466,0
"39947",2010,"45","083",8869,284731,0.0311486982450102,-4.89745240032365,0
"39948",2011,"45","083",10707,286102,0.0374237160173644,20.1453612057751,0
"39949",2012,"45","083",10466,288176,0.0363180833934818,-2.9543635468206,0
"39950",2013,"45","083",10237,290414,0.0352496780458242,-2.94179991846507,0
"39951",2014,"45","083",7512,292981,0.0256398879108202,-27.2620649825835,0
"39952",2015,"45","083",9812,296558,0.0330862765462405,29.0422043236701,0
"39953",2016,"45","083",12814,300867,0.0425902475180063,28.7248127134622,0
"39954",2017,"45","083",10930,306740,0.0356327834648236,-16.3358150248861,0
"39955",2018,"45","083",10936,314137,0.0348128364376053,-2.30110293805093,0
"39956",2019,"45","083",12250,319785,0.0383069875072314,10.0369617278635,0
"39957",2020,"45","083",12827,329365,0.0389446358902737,1.66457459731573,0
"39958",2004,"45","085",6281,106099,0.0591994269503011,NA,0
"39959",2005,"45","085",6431,106082,0.060622914349277,2.404562801209,0
"39960",2006,"45","085",6031,105953,0.0569214651779563,-6.10569322021526,0
"39961",2007,"45","085",5773,106014,0.0544550719716264,-4.33297561582274,0
"39962",2008,"45","085",5677,106463,0.0533236899204418,-2.07764311058858,0
"39963",2009,"45","085",5625,107004,0.0525681282942694,-1.41693425061123,0
"39964",2010,"45","085",5987,107607,0.0556376443911641,5.83912000768228,0
"39965",2011,"45","085",6609,107308,0.061589070712342,10.6967618530648,0
"39966",2012,"45","085",7347,107800,0.0681539888682746,10.6592258658921,0
"39967",2013,"45","085",6329,107747,0.0587394544627693,-13.8136220078055,0
"39968",2014,"45","085",4658,107663,0.0432646313032332,-26.3448533886953,0
"39969",2015,"45","085",6328,107151,0.0590568450131123,36.501440632175,0
"39970",2016,"45","085",8931,107075,0.08340882558954,41.2348146451455,0
"39971",2017,"45","085",6108,106431,0.0573892944724751,-31.1951774085738,0
"39972",2018,"45","085",6076,106409,0.057100433234031,-0.503336451683879,0
"39973",2019,"45","085",6501,106721,0.0609158459909484,6.6819331147272,0
"39974",2020,"45","085",6571,105474,0.062299713673512,2.27176961930271,0
"39975",2004,"45","087",757,29279,0.0258547081526008,NA,0
"39976",2005,"45","087",850,29241,0.0290687732977668,12.4312567219703,0
"39977",2006,"45","087",840,29248,0.0287199124726477,-1.20012228085983,0
"39978",2007,"45","087",781,29060,0.0268754301445286,-6.42231180152722,0
"39979",2008,"45","087",848,29172,0.0290689702454408,8.16187904385539,0
"39980",2009,"45","087",763,29100,0.0262199312714777,-9.80096284769501,0
"39981",2010,"45","087",710,28930,0.0245419979260283,-6.3994574511894,0
"39982",2011,"45","087",832,28670,0.0290198814091385,18.2457984741375,0
"39983",2012,"45","087",782,28206,0.0277245976033468,-4.46343590289028,0
"39984",2013,"45","087",694,28004,0.0247821739751464,-10.6130435878543,0
"39985",2014,"45","087",571,27923,0.0204490921462594,-17.4846719792728,0
"39986",2015,"45","087",704,27743,0.0253757704646217,24.0924060741912,0
"39987",2016,"45","087",887,27666,0.032061013518398,26.3449855171756,0
"39988",2017,"45","087",768,27400,0.028029197080292,-12.5754491067241,0
"39989",2018,"45","087",779,27324,0.0285097350314742,1.71441925291563,0
"39990",2019,"45","087",824,27316,0.0301654707863523,5.80761537436339,0
"39991",2020,"45","087",826,27176,0.0303944657050339,0.759129271687472,0
"39992",2004,"45","089",1370,35561,0.0385253508056579,NA,0
"39993",2005,"45","089",1366,35193,0.0388145369817861,0.750638657612946,0
"39994",2006,"45","089",1124,35458,0.0316994754357268,-18.3309195454222,0
"39995",2007,"45","089",1255,35444,0.0354079674980251,11.698906721083,0
"39996",2008,"45","089",1285,35090,0.03662011969222,3.42338823673673,0
"39997",2009,"45","089",1048,34622,0.0302697706660505,-17.3411476520069,0
"39998",2010,"45","089",1195,34347,0.0347919760095496,14.9396749429987,0
"39999",2011,"45","089",1752,34109,0.0513647424433434,47.6338752051478,0
"40000",2012,"45","089",1481,33561,0.0441286016507255,-14.0877583501942,0
"40001",2013,"45","089",1318,33074,0.0398500332587531,-9.69568087798698,0
"40002",2014,"45","089",1077,32733,0.0329025753826414,-17.4340077234081,0
"40003",2015,"45","089",1304,32519,0.040099634060088,21.8738460249637,0
"40004",2016,"45","089",1452,31912,0.0455001253446979,13.4676822150484,0
"40005",2017,"45","089",1259,31216,0.0403318810866222,-11.3587472977762,0
"40006",2018,"45","089",1284,30606,0.0419525583218977,4.01835270662094,0
"40007",2019,"45","089",1259,30368,0.0414581138040042,-1.17858013353949,0
"40008",2020,"45","089",1132,30908,0.036624822052543,-11.6582528918485,0
"40009",2004,"45","091",7142,181839,0.0392765028404248,NA,0
"40010",2005,"45","091",7477,188117,0.0397465407166816,1.19674065220769,0
"40011",2006,"45","091",7842,197892,0.039627675701898,-0.299057509509872,0
"40012",2007,"45","091",9295,208640,0.0445504217791411,12.4224951124431,0
"40013",2008,"45","091",8808,217463,0.04050344196484,-9.08404377036884,0
"40014",2009,"45","091",8795,223616,0.0393308171150544,-2.89512395219038,0
"40015",2010,"45","091",8463,226865,0.0373041235977343,-5.15294027935235,0
"40016",2011,"45","091",10200,230074,0.0443335622451907,18.8435968185653,0
"40017",2012,"45","091",10353,234059,0.0442324371205551,-0.228100607111891,0
"40018",2013,"45","091",10356,238605,0.0434022757276671,-1.87681585490172,0
"40019",2014,"45","091",7678,244481,0.031405303479616,-27.6413437934166,0
"40020",2015,"45","091",10385,250566,0.0414461658804467,31.9718687238536,0
"40021",2016,"45","091",14351,257866,0.0556529360210342,34.2776462883626,0
"40022",2017,"45","091",12221,266165,0.0459151278342382,-17.4973844742272,0
"40023",2018,"45","091",12371,273782,0.0451855856119102,-1.58889293516013,0
"40024",2019,"45","091",13541,280979,0.0481922136529776,6.6539539110785,0
"40025",2020,"45","091",14195,284032,0.0499767631816133,3.7029831032164,0
"40026",2004,"46","003",132,2860,0.0461538461538462,NA,0
"40027",2005,"46","003",127,2789,0.0455360344209394,-1.33859208796463,0
"40028",2006,"46","003",142,2775,0.0511711711711712,12.3751152727531,0
"40029",2007,"46","003",114,2745,0.0415300546448087,-18.8409143384899,0
"40030",2008,"46","003",124,2750,0.0450909090909091,8.57416267942583,0
"40031",2009,"46","003",84,2712,0.0309734513274336,-31.3088781044819,0
"40032",2010,"46","003",119,2701,0.0440577563865235,42.2436134764902,0
"40033",2011,"46","003",88,2716,0.03240058910162,-26.4588309550624,0
"40034",2012,"46","003",123,2762,0.0445329471397538,37.4448686722401,0
"40035",2013,"46","003",83,2715,0.0305709023941068,-31.3521687703065,0
"40036",2014,"46","003",70,2743,0.02551950419249,-16.5235495390238,0
"40037",2015,"46","003",108,2744,0.0393586005830904,54.2294877134527,0
"40038",2016,"46","003",117,2764,0.0423299565846599,7.54944524843221,0
"40039",2017,"46","003",145,2769,0.0523654749006862,23.7078398508518,0
"40040",2018,"46","003",99,2785,0.0355475763016158,-32.1163870488454,0
"40041",2019,"46","003",98,2751,0.0356234096692112,0.213329220962806,0
"40042",2020,"46","003",89,2733,0.0325649469447494,-8.58554179081072,0
"40043",2004,"46","005",812,16370,0.049602932193036,NA,0
"40044",2005,"46","005",827,16304,0.0507237487733072,2.25957726835446,0
"40045",2006,"46","005",560,16149,0.0346770697876029,-31.635435814138,0
"40046",2007,"46","005",692,16489,0.041967372187519,21.0234095457578,0
"40047",2008,"46","005",689,16810,0.04098750743605,-2.33482512817515,0
"40048",2009,"46","005",805,17288,0.0465640906987506,13.6055681634248,0
"40049",2010,"46","005",830,17406,0.0476847064230725,2.40660927230775,0
"40050",2011,"46","005",914,17708,0.0516150892252089,8.2424389221671,0
"40051",2012,"46","005",972,17994,0.0540180060020007,4.65545407914965,0
"40052",2013,"46","005",942,18201,0.0517553980550519,-4.18861804499955,0
"40053",2014,"46","005",745,18056,0.0412605228178999,-20.2778369629941,0
"40054",2015,"46","005",916,18127,0.0505323550504772,22.4714366162975,0
"40055",2016,"46","005",1127,18188,0.0619639322630306,22.6222925908248,0
"40056",2017,"46","005",874,18541,0.0471387735289359,-23.925464689948,0
"40057",2018,"46","005",750,18423,0.0407099820876079,-13.6380116834854,0
"40058",2019,"46","005",780,18453,0.0422695496667209,3.83092180133312,0
"40059",2020,"46","005",792,19165,0.0413253326376207,-2.23379959461357,0
"40060",2004,"46","007",155,3519,0.0440466041489059,NA,0
"40061",2005,"46","007",164,3547,0.0462362559909783,4.97121602080813,0
"40062",2006,"46","007",150,3475,0.0431654676258993,-6.64151605544832,0
"40063",2007,"46","007",152,3466,0.0438545874206578,1.59646085785728,0
"40064",2008,"46","007",144,3429,0.041994750656168,-4.24091725376434,0
"40065",2009,"46","007",125,3397,0.0367971739770386,-12.3767294671769,0
"40066",2010,"46","007",177,3451,0.0512894813097653,39.3842944074181,0
"40067",2011,"46","007",100,3449,0.0289939112786315,-43.4700633770863,0
"40068",2012,"46","007",132,3450,0.0382608695652174,31.9617391304348,0
"40069",2013,"46","007",118,3463,0.0340745018769853,-10.9416428215158,0
"40070",2014,"46","007",56,3436,0.0162980209545984,-52.1694520629033,0
"40071",2015,"46","007",97,3402,0.0285126396237507,74.9454102628706,0
"40072",2016,"46","007",109,3441,0.031676838128451,11.0975291886499,0
"40073",2017,"46","007",89,3446,0.0258270458502612,-18.4670965405975,0
"40074",2018,"46","007",88,3473,0.0253383242153758,-1.89228624024175,0
"40075",2019,"46","007",72,3365,0.0213967310549777,-15.5558557341618,0
"40076",2020,"46","007",87,3389,0.0256712894659192,19.9776236844694,0
"40077",2004,"46","009",248,7014,0.0353578557171372,NA,0
"40078",2005,"46","009",246,6985,0.0352183249821045,-0.394624425612488,0
"40079",2006,"46","009",259,7174,0.0361025926958461,2.51081706523784,0
"40080",2007,"46","009",297,7060,0.0420679886685552,16.5234558718978,0
